ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotalLabel,YearTotal,TrafficCountTotal
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,8,"1,200",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,"9,106"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,9,"1,878",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,"9,106"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,10,976,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,"9,106"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,11,754,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,"9,106"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,12,0,Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT NORTH RIM DRIVE COUNTER,2022,"9,106"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,1,"2,443",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,2,"2,575",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,3,"4,086",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,4,"6,293",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,5,"10,384",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,6,"11,312",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,7,"18,401",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,8,"19,434",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,9,"16,263",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,10,"8,923",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,11,"5,943",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,12,"5,382",Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain ,TRAFFIC COUNT AT SOUTH RIM DRIVE COUNTER,2022,"111,439"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,1,"13,281",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,2,"15,105",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,3,"41,972",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,4,"71,820",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,5,"82,941",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,6,"79,590",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,7,"77,122",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,8,"75,968",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,9,"85,132",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,10,"71,973",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,11,"30,983",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,12,"19,327",Bryce Canyon NP,BRCA,National Park,Intermountain ,TRAFFIC COUNT AT ENTRANCE STATION,2022,"665,214"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,1,21,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,2,50,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,3,583,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,4,739,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,5,"1,386",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,6,740,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,7,472,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,8,414,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,9,733,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,10,"1,113",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,11,422,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,12,86,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,1,21,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,2,50,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,3,583,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,4,739,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,5,"1,386",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,6,740,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,7,472,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,8,414,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,9,733,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,10,"1,113",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,11,422,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,12,86,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ELEPHANT HILL,2022,"6,759"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,1,26,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,2,38,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,3,111,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,4,544,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,5,724,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,6,51,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,7,32,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,8,26,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,9,68,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,10,155,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,11,76,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,12,16,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT HORSESHOE CANYON,2022,"1,865"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,1,"5,511",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,2,"6,933",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,3,"19,652",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,4,"25,366",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,5,"31,307",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,6,"25,432",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,7,"20,661",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,8,"18,831",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,9,"26,188",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,10,"25,838",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,11,"11,765",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,12,"5,810",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT ISLAND PROPER ENTRANCE,2022,"223,294"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,1,0,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,2,3,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,3,63,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,4,197,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,5,184,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,6,24,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,7,7,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,8,18,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,9,78,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,10,106,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,11,24,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,12,17,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT MAZE OVERLOOK,2022,720
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,1,"1,213",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,2,"1,524",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,3,"7,384",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,4,"7,893",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,5,"8,798",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,6,"5,469",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,7,"3,068",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,8,"2,370",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,9,"4,058",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,10,"6,500",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,11,"4,078",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,12,"1,105",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT NEEDLES PROPER,2022,"53,460"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,1,0,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,2,100,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,3,960,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,4,"1,284",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,5,"1,403",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,6,773,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,7,349,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,8,"1,383",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,9,"1,931",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,10,"1,933",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,11,"1,019",Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,12,145,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT SHAFER TRAIL,2022,"11,278"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT STANDING ROCKS,2022,1,5,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT STANDING ROCKS,2022,"1,032"
Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT STANDING ROCKS,2022,2,7,Canyonlands NP,CANY,National Park,Intermountain ,TRAFFIC COUNT AT STANDING ROCKS,2022,"1,032"
